Time,MinSpO2,PulseRate,BloodPressure,MovementIntensity,SleepStage
00:00,96.7,76,118/82,1.0,Light Sleep
00:01,96.7,84,121/79,1.0,Light Sleep
00:02,97.6,75,119/82,1.0,Light Sleep
00:03,97.6,78,121/80,1.0,Light Sleep
00:04,96.7,71,120/78,1.0,Light Sleep
00:05,97.3,69,122/78,1.0,Light Sleep
00:06,97.1,80,118/80,1.0,Light Sleep
00:07,96.4,75,124/80,1.0,Light Sleep
00:08,96.4,84,119/80,1.0,Light Sleep
00:09,96.3,77,120/80,1.0,Light Sleep
00:10,96.4,75,117/80,1.0,Light Sleep
00:11,96.4,83,116/80,1.0,Light Sleep
00:12,96.8,78,118/79,1.0,Light Sleep
00:13,96.5,79,117/79,1.0,Light Sleep
00:14,97.9,72,120/78,1.0,Light Sleep
00:15,96.3,69,120/79,1.0,Light Sleep
00:16,97.6,81,119/81,1.0,Light Sleep
00:17,97.3,81,117/79,1.0,Light Sleep
00:18,96.1,75,120/80,1.0,Light Sleep
00:19,96.2,78,117/80,1.0,Light Sleep
00:20,97.9,74,119/79,1.0,Light Sleep
00:21,96.5,84,117/81,1.0,Light Sleep
00:22,96.3,76,122/81,1.0,Light Sleep
00:23,96.4,84,122/80,1.0,Light Sleep
00:24,97.4,69,120/78,1.0,Light Sleep
00:25,96.7,83,122/79,1.0,Light Sleep
00:26,98.0,72,117/81,1.0,Light Sleep
00:27,96.7,72,117/78,1.0,Light Sleep
00:28,97.5,78,120/78,1.0,Light Sleep
00:29,96.5,77,121/80,1.0,Light Sleep
00:30,97.3,77,122/80,1.0,Light Sleep
00:31,96.8,75,118/80,1.0,Light Sleep
00:32,96.1,70,124/82,1.0,Light Sleep
00:33,96.4,84,123/79,1.0,Light Sleep
00:34,97.9,78,123/78,1.0,Light Sleep
00:35,97.2,77,120/79,1.0,Light Sleep
00:36,97.0,73,120/81,1.0,Light Sleep
00:37,96.8,84,122/78,1.0,Light Sleep
00:38,97.0,74,124/80,1.0,Light Sleep
00:39,97.2,74,123/81,1.0,Light Sleep
00:40,97.9,76,118/79,1.0,Light Sleep
00:41,97.5,83,122/78,1.0,Light Sleep
00:42,97.1,76,122/80,1.0,Light Sleep
00:43,96.9,83,118/82,1.0,Light Sleep
00:44,96.8,76,118/80,1.0,Light Sleep
00:45,96.2,81,116/80,1.0,Light Sleep
00:46,97.3,83,122/78,1.0,Light Sleep
00:47,97.5,84,124/82,1.0,Light Sleep
00:48,96.8,70,116/82,1.0,Light Sleep
00:49,97.3,75,119/79,1.0,Light Sleep
00:50,97.2,80,119/81,1.0,Light Sleep
00:51,97.5,74,118/81,1.0,Light Sleep
00:52,96.4,76,116/78,1.0,Light Sleep
00:53,97.1,78,124/81,1.0,Light Sleep
00:54,96.3,77,120/78,1.0,Light Sleep
00:55,97.6,81,120/80,1.0,Light Sleep
00:56,96.1,73,123/79,1.0,Light Sleep
00:57,96.9,81,121/80,1.0,Light Sleep
00:58,96.8,70,120/82,1.0,Light Sleep
00:59,97.9,77,116/81,1.0,Light Sleep
01:00,96.8,84,121/82,1.0,Light Sleep
01:01,97.1,75,121/81,1.0,Light Sleep
01:02,97.2,70,123/78,1.0,Light Sleep
01:03,96.6,81,121/79,1.0,Light Sleep
01:04,97.7,79,122/81,1.0,Light Sleep
01:05,96.7,79,123/81,1.0,Light Sleep
01:06,96.4,74,121/79,1.0,Light Sleep
01:07,96.7,69,118/80,1.0,Light Sleep
01:08,97.3,73,122/80,1.0,Light Sleep
01:09,96.5,80,123/78,1.0,Light Sleep
01:10,97.1,71,124/81,1.0,Light Sleep
01:11,96.6,77,121/80,1.0,Light Sleep
01:12,98.0,72,122/81,1.0,Light Sleep
01:13,96.9,84,121/79,1.0,Awake
01:14,96.5,69,120/78,1.0,Awake
01:15,96.1,90,117/78,1.17,Awake
01:16,97.0,71,119/80,1.0,Awake
01:17,97.0,82,123/79,1.0,Awake
01:18,97.9,79,120/81,1.0,Light Sleep
01:19,97.2,75,119/82,1.0,Light Sleep
01:20,96.4,70,118/80,1.0,Light Sleep
01:21,96.8,80,121/79,1.0,Light Sleep
01:22,97.0,82,122/80,1.0,Light Sleep
01:23,96.1,70,123/80,1.0,Light Sleep
01:24,97.5,81,119/80,1.0,Awake
01:25,96.2,76,120/82,1.0,Awake
