Time,MinSpO2,PulseRate,BloodPressure,MovementIntensity,SleepStage
00:00,97.1,77,121/80,1.0,Light Sleep
00:01,97.2,72,120/82,1.0,Light Sleep
00:02,97.4,83,123/80,1.0,Light Sleep
00:03,97.4,79,120/78,1.0,Light Sleep
00:04,97.0,72,120/80,1.0,Light Sleep
00:05,97.6,75,116/80,1.0,Light Sleep
00:06,97.4,79,123/81,1.0,Light Sleep
00:07,97.7,71,119/80,1.0,Light Sleep
00:08,97.5,70,124/82,1.0,Light Sleep
00:09,96.4,82,123/80,1.0,Light Sleep
00:10,97.7,78,118/79,1.0,Light Sleep
00:11,97.6,79,117/80,1.0,Light Sleep
00:12,97.3,77,120/78,1.0,Deep Sleep
00:13,98.0,82,121/81,1.0,Light Sleep
00:14,97.7,78,117/80,1.0,Light Sleep
00:15,96.5,72,118/80,1.0,Light Sleep
00:16,96.5,70,122/79,1.0,Light Sleep
00:17,96.4,76,120/81,1.0,Light Sleep
00:18,97.8,79,117/81,1.0,Light Sleep
00:19,96.2,74,123/78,1.0,Light Sleep
00:20,96.8,71,121/80,1.0,Light Sleep
00:21,97.1,74,119/80,1.0,Deep Sleep
00:22,96.5,76,120/80,1.0,Deep Sleep
00:23,96.0,73,123/80,1.0,Deep Sleep
00:24,96.5,74,120/82,1.0,Deep Sleep
00:25,96.8,75,122/80,1.0,Light Sleep
00:26,96.3,77,118/82,1.0,Light Sleep
00:27,97.3,70,120/78,1.0,Light Sleep
00:28,97.2,72,117/80,1.0,Light Sleep
00:29,96.6,75,118/79,1.0,Light Sleep
00:30,97.9,81,120/79,1.0,Awake
00:31,96.8,78,117/80,1.0,Awake
00:32,96.2,90,120/82,1.22,Awake
00:33,96.7,75,121/80,1.0,Awake
00:34,96.1,72,124/82,1.0,Awake
00:35,96.8,77,118/80,1.0,Light Sleep
00:36,97.6,75,123/81,1.0,Light Sleep
00:37,97.5,84,121/78,1.0,Light Sleep
00:38,97.8,75,119/78,1.0,Light Sleep
00:39,96.9,75,120/80,1.0,Light Sleep
00:40,97.6,81,123/79,1.0,Light Sleep
00:41,97.6,69,121/79,1.0,Light Sleep
00:42,97.5,83,124/80,1.0,Light Sleep
00:43,96.4,77,120/80,1.0,Light Sleep
00:44,97.4,72,117/79,1.0,Light Sleep
00:45,97.8,81,119/79,1.0,Light Sleep
00:46,96.1,81,118/80,1.0,Light Sleep
00:47,96.4,75,123/79,1.0,Light Sleep
00:48,96.2,70,118/82,1.0,Light Sleep
00:49,97.4,81,123/80,1.0,Light Sleep
00:50,96.0,74,117/82,1.0,Light Sleep
00:51,97.1,80,124/82,1.0,Light Sleep
00:52,97.2,72,122/82,1.0,Light Sleep
00:53,96.5,82,121/80,1.0,Light Sleep
00:54,97.8,81,122/81,1.0,Light Sleep
00:55,97.2,70,118/80,1.0,Light Sleep
00:56,97.0,69,118/82,1.0,Light Sleep
00:57,97.2,78,118/79,1.0,Light Sleep
00:58,97.0,73,123/82,1.0,Light Sleep
00:59,97.1,71,116/78,1.0,Light Sleep
01:00,96.9,72,118/80,1.0,Light Sleep
01:01,97.5,82,123/78,1.0,Light Sleep
01:02,96.8,80,120/80,1.0,Light Sleep
01:03,98.0,79,119/80,1.0,Light Sleep
01:04,96.4,80,117/80,1.0,Light Sleep
01:05,96.6,69,120/78,1.0,Light Sleep
01:06,96.6,75,117/82,1.0,Light Sleep
01:07,97.4,69,120/82,1.0,Light Sleep
01:08,97.2,82,120/82,1.0,Light Sleep
01:09,96.0,77,124/82,1.0,Light Sleep
01:10,97.0,74,120/81,1.0,Light Sleep
01:11,97.1,76,117/81,1.0,Light Sleep
01:12,97.6,69,123/80,1.0,Light Sleep
01:13,96.9,78,123/82,1.0,Light Sleep
01:14,96.6,70,119/81,1.0,Light Sleep
01:15,96.3,79,122/78,1.0,Light Sleep
01:16,96.1,75,124/81,1.0,Light Sleep
01:17,96.8,79,120/82,1.0,Light Sleep
01:18,97.6,71,124/82,1.0,Light Sleep
01:19,96.2,77,122/80,1.0,Light Sleep
01:20,96.7,83,116/81,1.0,Light Sleep
01:21,96.6,83,120/78,1.0,Light Sleep
01:22,97.0,70,119/82,1.0,Light Sleep
01:23,97.6,77,118/79,1.0,Light Sleep
01:24,96.1,78,121/80,1.0,Light Sleep
01:25,97.1,75,122/78,1.0,Light Sleep
01:26,96.3,71,120/81,1.0,Light Sleep
01:27,97.1,77,124/80,1.0,Light Sleep
01:28,96.9,72,116/78,1.0,Light Sleep
01:29,96.8,71,123/82,1.0,Light Sleep
01:30,97.0,81,120/82,1.0,Light Sleep
01:31,97.8,83,119/80,1.0,Light Sleep
01:32,97.2,75,122/80,1.0,Light Sleep
01:33,97.0,71,117/81,1.0,Light Sleep
01:34,97.5,70,119/80,1.0,Light Sleep
01:35,97.1,69,116/80,1.0,Deep Sleep
01:36,97.5,70,117/78,1.0,Light Sleep
01:37,96.8,70,119/82,1.0,Light Sleep
01:38,97.0,75,120/78,1.0,Light Sleep
01:39,97.1,77,118/80,1.0,Light Sleep
01:40,97.5,70,118/79,1.0,Light Sleep
01:41,98.0,77,121/79,1.0,Light Sleep
01:42,96.6,82,121/80,1.0,Light Sleep
01:43,97.6,81,118/80,1.0,Light Sleep
01:44,97.1,69,118/78,1.0,Light Sleep
01:45,96.6,80,120/82,1.0,Light Sleep
01:46,96.4,70,123/80,1.0,Awake
01:47,96.9,73,120/81,1.0,Awake
01:48,98.0,81,118/81,1.94,Awake
01:49,97.7,79,120/81,1.0,Awake
01:50,96.9,77,121/80,1.0,Awake
01:51,97.5,84,123/81,1.0,Light Sleep
01:52,97.4,71,123/79,1.0,Light Sleep
01:53,97.4,74,117/80,1.0,Light Sleep
01:54,96.0,79,121/82,1.0,Light Sleep
01:55,96.5,73,123/78,1.0,Light Sleep
01:56,97.3,77,122/81,1.0,Light Sleep
01:57,96.4,77,118/79,1.0,Deep Sleep
01:58,96.6,75,122/81,1.0,Deep Sleep
01:59,97.6,75,120/80,1.0,Deep Sleep
02:00,97.1,75,123/81,1.0,Deep Sleep
02:01,96.2,79,116/78,1.0,Light Sleep
02:02,98.0,77,120/79,1.0,Light Sleep
02:03,96.2,74,121/81,1.0,Light Sleep
02:04,96.3,73,118/78,1.0,Light Sleep
02:05,96.9,83,120/78,1.0,Light Sleep
02:06,96.4,74,123/78,1.0,Light Sleep
02:07,96.5,81,116/80,1.0,Light Sleep
02:08,96.3,70,124/82,1.0,Light Sleep
02:09,96.0,81,124/82,1.0,Light Sleep
02:10,96.1,77,119/82,1.0,Light Sleep
02:11,97.0,70,119/78,1.0,Light Sleep
02:12,96.7,70,119/79,1.0,Light Sleep
02:13,97.1,84,119/82,1.0,Light Sleep
02:14,97.6,74,117/81,1.0,Light Sleep
02:15,96.5,77,120/80,1.0,Light Sleep
02:16,97.0,70,117/79,1.0,Light Sleep
02:17,97.0,84,120/80,1.0,Light Sleep
02:18,97.3,71,120/82,1.0,Light Sleep
02:19,97.3,69,121/80,1.0,Light Sleep
02:20,97.4,73,116/82,1.0,Awake
02:21,96.6,83,123/80,1.0,Awake
02:22,96.0,83,118/80,1.32,Awake
02:23,96.1,83,121/78,1.0,Awake
02:24,97.3,82,120/81,1.0,Awake
02:25,97.3,81,119/79,1.0,Light Sleep
02:26,97.2,77,117/80,1.0,Light Sleep
02:27,97.2,73,117/79,1.0,Light Sleep
02:28,97.0,72,123/81,1.0,Light Sleep
02:29,96.1,72,120/82,1.0,Light Sleep
02:30,97.1,71,120/82,1.0,Light Sleep
02:31,97.1,78,118/80,1.0,Awake
02:32,96.5,84,120/82,1.0,Awake
02:33,97.5,80,123/80,1.59,Awake
02:34,96.9,72,122/78,1.0,Awake
02:35,96.2,72,117/80,1.0,Awake
02:36,97.7,72,120/80,1.0,Light Sleep
02:37,97.0,76,124/79,1.0,Light Sleep
02:38,96.3,78,120/80,1.0,Light Sleep
02:39,97.7,72,119/82,1.0,Light Sleep
02:40,97.5,74,123/79,1.0,Light Sleep
02:41,97.4,84,120/82,1.0,Light Sleep
02:42,97.2,81,119/81,1.0,Light Sleep
02:43,96.4,76,116/79,1.0,Light Sleep
02:44,97.8,83,119/81,1.0,Light Sleep
02:45,97.3,81,118/81,1.0,Light Sleep
02:46,97.4,76,120/80,1.0,Light Sleep
02:47,96.4,72,118/80,1.0,Light Sleep
02:48,97.1,80,122/78,1.0,Light Sleep
02:49,97.6,76,116/78,1.0,Light Sleep
02:50,96.8,77,117/78,1.0,Deep Sleep
02:51,96.9,77,121/80,1.0,Light Sleep
02:52,96.0,76,122/81,1.0,Light Sleep
02:53,96.2,71,118/79,1.0,Light Sleep
02:54,96.2,73,122/81,1.0,Light Sleep
02:55,97.0,74,117/81,1.0,Light Sleep
02:56,97.3,69,118/80,1.0,Light Sleep
02:57,97.2,84,118/80,1.0,Light Sleep
02:58,97.0,72,121/78,1.0,Light Sleep
02:59,96.2,75,121/82,1.0,REM
03:00,96.5,70,117/81,1.0,Light Sleep
03:01,97.9,78,123/79,1.0,REM
03:02,96.1,75,116/79,1.0,REM
03:03,96.9,82,118/79,1.0,Light Sleep
03:04,96.7,77,123/81,1.0,Light Sleep
03:05,97.9,80,124/80,1.0,Light Sleep
03:06,96.1,77,120/82,1.0,Deep Sleep
03:07,97.5,77,124/79,1.0,Deep Sleep
03:08,96.8,79,120/79,1.0,Light Sleep
03:09,97.1,79,119/80,1.0,Light Sleep
03:10,97.8,70,123/81,1.0,REM
03:11,96.8,79,119/78,1.0,Light Sleep
03:12,97.0,74,118/78,1.0,REM
03:13,97.5,78,120/81,1.0,Light Sleep
03:14,96.2,83,119/81,1.0,Light Sleep
03:15,96.6,75,117/82,1.0,Light Sleep
03:16,97.7,75,120/79,1.0,REM
03:17,97.6,82,116/79,1.0,REM
03:18,97.5,74,119/79,1.0,REM
03:19,97.8,83,116/78,1.0,Light Sleep
03:20,97.7,78,122/80,1.0,REM
03:21,98.0,78,121/80,1.0,REM
03:22,98.0,70,116/80,1.0,Light Sleep
03:23,96.1,73,120/81,1.0,REM
03:24,96.1,71,123/81,1.0,Light Sleep
03:25,97.9,76,118/81,1.0,REM
03:26,96.3,70,118/78,1.0,REM
03:27,97.0,81,120/82,1.0,REM
03:28,96.6,71,121/78,1.0,REM
03:29,97.7,71,119/80,1.0,REM
03:30,96.9,82,123/79,1.0,REM
03:31,96.5,76,118/79,1.0,REM
03:32,96.7,72,122/78,1.0,REM
03:33,97.0,78,118/80,1.0,REM
03:34,97.3,83,116/80,1.0,REM
03:35,97.3,75,124/80,1.0,Light Sleep
03:36,97.0,79,121/78,1.0,REM
03:37,97.0,73,120/78,1.0,REM
03:38,97.6,69,120/82,1.0,REM
03:39,97.5,79,124/80,1.0,REM
03:40,97.0,78,116/80,1.0,REM
03:41,97.2,73,121/80,1.0,REM
03:42,96.7,83,116/80,1.0,REM
03:43,97.2,71,119/82,1.0,REM
03:44,97.0,77,120/81,1.0,REM
03:45,97.1,82,120/81,1.0,REM
03:46,96.4,72,117/78,1.0,REM
03:47,97.1,80,118/78,1.0,REM
03:48,97.0,83,120/81,1.0,REM
03:49,97.6,75,120/80,1.0,Light Sleep
03:50,97.0,77,120/81,1.0,Light Sleep
03:51,96.6,76,119/78,1.0,Light Sleep
03:52,97.5,76,118/82,1.0,Light Sleep
03:53,96.7,76,116/81,1.0,Light Sleep
03:54,96.1,73,120/79,1.0,Light Sleep
03:55,96.6,74,122/80,1.0,Light Sleep
03:56,96.6,80,120/80,1.0,Light Sleep
03:57,96.3,79,119/79,1.0,Light Sleep
03:58,97.3,71,120/80,1.0,REM
03:59,97.1,75,124/80,1.0,REM
04:00,97.6,72,120/82,1.0,REM
04:01,96.7,84,119/79,1.0,REM
04:02,96.3,79,121/80,1.0,REM
04:03,96.9,70,122/82,1.0,REM
04:04,96.9,71,118/81,1.0,Light Sleep
04:05,96.0,72,124/78,1.0,Light Sleep
04:06,96.9,73,116/79,1.0,Light Sleep
04:07,96.9,74,121/80,1.0,Light Sleep
04:08,98.0,77,121/80,1.0,Light Sleep
04:09,97.0,79,124/80,1.0,REM
04:10,96.4,81,117/80,1.0,REM
04:11,96.3,70,117/80,1.0,REM
04:12,97.5,76,120/79,1.0,REM
04:13,97.7,69,124/81,1.0,REM
04:14,97.0,73,118/78,1.0,REM
04:15,97.9,81,120/78,1.0,REM
04:16,96.4,70,123/79,1.0,REM
04:17,97.7,78,116/79,1.0,REM
04:18,96.5,77,122/79,1.0,REM
04:19,97.8,74,123/79,1.0,Light Sleep
04:20,97.0,83,120/78,1.0,REM
04:21,97.3,82,124/82,1.0,REM
04:22,96.1,74,121/82,1.0,REM
04:23,97.4,76,122/79,1.0,Light Sleep
04:24,97.8,75,119/79,1.0,Light Sleep
04:25,97.9,79,124/80,1.0,Light Sleep
04:26,97.7,73,117/82,1.0,Light Sleep
04:27,97.2,82,120/80,1.0,REM
04:28,96.9,79,118/80,1.0,Awake
04:29,97.8,73,123/80,1.0,Awake
04:30,97.8,76,116/80,2.19,Awake
04:31,96.1,72,120/79,1.0,Awake
04:32,96.8,82,119/80,1.0,Awake
04:33,97.2,82,120/82,1.0,REM
04:34,96.4,82,121/81,1.0,Light Sleep
04:35,97.5,74,119/80,1.0,REM
04:36,97.3,79,118/80,1.0,REM
04:37,96.5,71,124/78,1.0,Light Sleep
04:38,97.7,70,121/78,1.0,Light Sleep
04:39,97.2,73,120/78,1.0,Light Sleep
04:40,97.1,74,120/78,1.0,Light Sleep
04:41,96.7,76,117/80,1.0,REM
04:42,97.3,73,124/82,1.0,REM
04:43,96.1,83,124/82,1.0,REM
04:44,97.4,72,123/80,1.0,REM
04:45,97.2,80,120/80,1.0,REM
04:46,97.4,84,124/78,1.0,REM
04:47,97.1,81,120/80,1.0,Light Sleep
04:48,97.3,84,120/78,1.0,Light Sleep
04:49,97.1,76,124/81,1.0,Light Sleep
04:50,97.2,81,118/81,1.0,Light Sleep
04:51,97.7,77,120/79,1.0,Light Sleep
04:52,96.9,83,116/80,1.0,Light Sleep
04:53,96.6,80,124/79,1.0,REM
04:54,96.3,81,118/80,1.0,REM
04:55,97.4,70,116/82,1.0,REM
04:56,97.9,76,117/80,1.0,REM
04:57,97.8,74,120/79,1.0,Light Sleep
04:58,97.5,80,119/81,1.0,Light Sleep
04:59,96.0,75,120/78,1.0,Light Sleep
